id,genres,original_title,overview,backdrop_path,poster_path,budget,release_date,revenue,runtime,year,trailer
976734,"Action, Thriller, Crime",Canary Black,"Top level CIA agent Avery Graves is blackmailed by terrorists into betraying her own country to save her kidnapped husband. Cut off from her team, she turns to her underworld contacts to survive and help locate the coveted intelligence that the kidnappers want.",/7u6fQagw5BON5Xvg82MuPJ2REGB.jpg,/hhiR6uUbTYYvKoACkdAIQPS5c6f.jpg,0,2024-10-10,525704,103,2024,tSaw2HTVSsA
937287,"Romance, Drama",Challengers,"Tennis player turned coach Tashi has taken her husband, Art, and transformed him into a world-famous Major champion. To jolt him out of his recent losing streak, she signs him up for a ""Challenger"" event — close to the lowest level of pro tournament — where he finds himself standing across the net from his former best friend and Tashi's former boyfriend.",/4CcUgdiGe83MeqJW1NyJVmZqRrF.jpg,/H6vke7zGiuLsz4v4RPeReb9rsv.jpg,55000000,2024-04-18,94182533,132,2024,-2N3hmRmwHQ
109451,"Animation, Family, Comedy",Cloudy with a Chance of Meatballs 2,"After the disastrous food storm in the first film, Flint and his friends are forced to leave the town. Flint accepts the invitation from his idol Chester V to join The Live Corp Company, which has been tasked to clean the island, and where the best inventors in the world create technologies for the betterment of mankind. When Flint discovers that his machine still operates and now creates mutant food beasts like living pickles, hungry tacodiles, shrimpanzees and apple pie-thons, he and his friends must return to save the world.",/vWriOBVlgW0XWdgbOiijhyLW7B8.jpg,/ss5NcK2NWFg2YcKKYXLrk8q1myS.jpg,78000000,2013-09-26,248384621,94,2013,3QCJTbHU60U
1167271,"Action, Adventure, Thriller",Weekend in Taipei,"A former DEA agent and a former undercover operative revisit their romance during a fateful weekend in Taipei, unaware of the dangerous consequences of their past.",/eItpQ7dJfSp8aFrX1MdjaUv0HrE.jpg,/qSc0AUvs8mRy00R9y8QYEHWIAQ9.jpg,30000000,2024-09-19,2826064,101,2024,9q0ipo-Wglk
1011985,"Animation, Family, Action, Comedy, Adventure, Fantasy",Kung Fu Panda 4,"Po is gearing up to become the spiritual leader of his Valley of Peace, but also needs someone to take his place as Dragon Warrior. As such, he will train a new kung fu practitioner for the spot and will encounter a villain called the Chameleon who conjures villains from the past.",/kYgQzzjNis5jJalYtIHgrom0gOx.jpg,/nqXsAaQsKw2gKpkfhIgjXNDRqg7.jpg,80000000,2024-03-02,548040835,94,2024,d2OONzqh2jk
675353,"Action, Adventure, Family, Comedy",Sonic the Hedgehog 2,"After settling in Green Hills, Sonic is eager to prove he has what it takes to be a true hero. His test comes when Dr. Robotnik returns, this time with a new partner, Knuckles, in search for an emerald that has the power to destroy civilizations. Sonic teams up with his own sidekick, Tails, and together they embark on a globe-trotting journey to find the emerald before it falls into the wrong hands.",/xuLA0pii2IMJW2puT7EvJtgpg0H.jpg,/6DrHO1jr3qVrViUO6s6kFiAGM7.jpg,110000000,2022-03-30,405421518,123,2022,47r8FXYZWNU
3981,"Comedy, Romance",What Women Want,"Advertising executive Nick Marshall is as cocky as they come, but what happens to a chauvinistic guy when he can suddenly hear what women are thinking? Nick gets passed over for a promotion, but after an accident enables him to hear women's thoughts, he puts his newfound talent to work against Darcy, his new boss, who seems to be infatuated with him.",/xXHtSqFx8mLjzNGX9oCKQEx2yTa.jpg,/eqkBEMDk1316Yx5wVoabWY07JAi.jpg,70000000,2000-12-15,374100000,127,2000,VFwHs7fEUNs
334543,Drama,Lion,"A five-year-old Indian boy gets lost on the streets of Calcutta, thousands of kilometers from home. He survives many challenges before being adopted by a couple in Australia; 25 years later, he sets out to find his lost family.",/iC799S3B73BqVTWj10huKoj84eV.jpg,/kCELJH1tCmaRLqvwIgKDb09aEaw.jpg,12000000,2016-11-24,140312928,118,2016,GKkk-hDigTk
451048,"Fantasy, Adventure",Jungle Cruise,"Dr. Lily Houghton enlists the aid of wisecracking skipper Frank Wolff to take her down the Amazon in his dilapidated boat. Together, they search for an ancient tree that holds the power to heal – a discovery that will change the future of medicine.",/7WJjFviFBffEJvkAms4uWwbcVUk.jpg,/yKy9ELL8CON5sqDg4yIvBb5LTZL.jpg,200000000,2021-07-28,220889446,127,2021,hJZ82pwwJqA
188161,"Comedy, Western",A Million Ways to Die in the West,"As a cowardly farmer begins to fall for the mysterious new woman in town, he must put his new-found courage to the test when her husband, a notorious gun-slinger, announces his arrival.",/zJRVO9G5c7tTfDRvfC13nUDqXdH.jpg,/n9SicwnoNGWBwE75le27sUhCLMm.jpg,40000000,2014-05-22,86400000,116,2014,gVfvGKol8Ns
515195,"Comedy, Fantasy, Music, Romance",Yesterday,A struggling musician realizes he's the only person on Earth who can remember The Beatles after waking up in an alternate reality where the group was forgotten.,/5om2iHhm2dgv0s2YgPDSEMIkRNx.jpg,/9fYka5CQt9nrb6LOtKicysUf9NA.jpg,26000000,2019-06-26,154608856,116,2019,qD6FDkUXSZQ
1593,"Action, Adventure, Comedy, Family, Fantasy",Night at the Museum,"Chaos reigns at the natural history museum when night watchman Larry Daley accidentally stirs up an ancient curse, awakening Attila the Hun, an army of gladiators, a Tyrannosaurus rex and other exhibits.",/1ZVlzOBYCggLzvVYHK7Im6LohjC.jpg,/pDsAAYf6Zn0yiAGJ6lYGs6hoZ4E.jpg,110000000,2006-12-20,574480841,108,2006,Ltba1_-tRT4
526896,"Action, Science Fiction, Fantasy",Morbius,"Dangerously ill with a rare blood disorder, and determined to save others suffering his same fate, Dr. Michael Morbius attempts a desperate gamble. What at first appears to be a radical success soon reveals itself to be a remedy potentially worse than the disease.",/gG9fTyDL03fiKnOpf2tr01sncnt.jpg,/6JjfSchsU6daXk2AKX8EEBjO3Fm.jpg,75000000,2022-03-30,167635712,105,2022,wG2TjtueeSU
2059,"Adventure, Action, Thriller, Mystery",National Treasure,"Modern treasure hunters, led by archaeologist Ben Gates, search for a chest of riches rumored to have been stashed away by George Washington, Thomas Jefferson and Benjamin Franklin during the Revolutionary War. The chest's whereabouts may lie in secret clues embedded in the Constitution and the Declaration of Independence, and Gates is in a race to find the gold before his enemies do.",/xXWT0je8dTFFNBq6P2CeTZkPUu2.jpg,/pxL6E4GBOPUG6CdkO9cUQN5VMwI.jpg,100000000,2004-11-19,347500000,131,2004,I0u9-5lPP4Q
43347,"Drama, Comedy, Romance",Love & Other Drugs,"Maggie is an alluring free spirit who won't let anyone – or anything – tie her down. But she meets her match in Jamie, whose relentless and nearly infallible charm serves him well with the ladies and the cutthroat world of pharmaceutical sales. Maggie and Jamie's evolving relationship takes them both by surprise, as they find themselves under the influence of the ultimate drug: love.",/fGBJEfGjHmhg7nLAT0Jkcv9qV5e.jpg,/wZLM2uKJRYNchLmiCIjosX0rXy8.jpg,30000000,2010-11-04,102800000,112,2010,h6w7Dh-QxzY
608,"Action, Comedy, Science Fiction",Men in Black II,"Kay and Jay reunite to provide our best, last and only line of defense against a sinister seductress who levels the toughest challenge yet to the MIB's untarnished mission statement – protecting Earth from the scum of the universe. It's been four years since the alien-seeking agents averted an intergalactic disaster of epic proportions. Now it's a race against the clock as Jay must convince Kay – who not only has absolutely no memory of his time spent with the MIB, but is also the only living person left with the expertise to save the galaxy – to reunite with the MIB before the earth submits to ultimate destruction.",/o1l6OCqA3pYDZHIc5L1s7CEzCMv.jpg,/enA22EPyzc2WQ1VVyY7zxresQQr.jpg,140000000,2002-07-03,445100000,88,2002,DMHlNR6x2Sw
68728,"Fantasy, Adventure, Family",Oz the Great and Powerful,"Oscar Diggs, a small-time circus illusionist and con-artist, is whisked from Kansas to the Land of Oz where the inhabitants assume he's the great wizard of prophecy, there to save Oz from the clutches of evil.",/o6TYNmB1CT85j7lmyvSedoybyc9.jpg,/tkzfAUEKoUp4YFNbZV9hfpZOz0z.jpg,200000000,2013-03-07,491868548,130,2013,DylgNj4YQVc
507089,"Horror, Thriller, Mystery",Five Nights at Freddy's,"Recently fired and desperate for work, a troubled young man named Mike agrees to take a position as a night security guard at an abandoned theme restaurant: Freddy Fazbear's Pizzeria. But he soon discovers that nothing at Freddy's is what it seems.",/gGgDMV1vN20q8qEdxV0K43UrK0y.jpg,/4dKRTUylqwXQ4VJz0BS84fqW2wa.jpg,20000000,2023-10-25,297144130,110,2023,_24N9XDIcKs
10198,"Animation, Romance, Fantasy, Family",The Princess and the Frog,"A waitress, desperate to fulfill her dreams as a restaurant owner, is set on a journey to turn a frog prince back into a human being, but she has to face the same problem after she kisses him.",/y5tad0a4yRbxYgOHGllEIEeCCKt.jpg,/v6nAUs62OJ4DXmnnmPFeVmMz8H9.jpg,105000000,2009-12-08,270997378,98,2009,Kw4fSwQbrFo
453405,"Science Fiction, Action, Adventure, Thriller",Gemini Man,"Henry Brogan is an elite 51-year-old assassin who's ready to call it quits after completing his 72nd job. His plans get turned upside down when he becomes the target of a mysterious operative who can seemingly predict his every move. To his horror, Brogan soon learns that the man who's trying to kill him is a younger, faster, cloned version of himself.",/sfW7GcOuwZFuCxVoU5ULlkiDJ7Q.jpg,/uTALxjQU8e1lhmNjP9nnJ3t2pRU.jpg,140000000,2019-10-02,173469516,117,2019,6orc_lHvJKY
146216,"Action, Comedy, Crime, Thriller",RED 2,Retired C.I.A. agent Frank Moses reunites his unlikely team of elite operatives for a global quest to track down a missing portable nuclear device.,/gd2vQT8uMf1FAsiC0OdewL7XUFR.jpg,/tbksijr6g340yFWRgI4JfwrtM9h.jpg,84000000,2013-07-18,148075565,116,2013,56vPzBENK9Y
81188,"Animation, Family, Fantasy",Rise of the Guardians,"When an evil spirit known as Pitch lays down the gauntlet to take over the world, the immortal Guardians must join forces for the first time to protect the hopes, beliefs and imagination of children all over the world.",/46IGtYNjpIvQYRIQlb2X493Wh8x.jpg,/sW4qOa9yF0Ikg7lppncQ0n5UhKX.jpg,145000000,2012-11-21,306941670,97,2012,aPLiBxhoug0
51540,"Comedy, Crime",Horrible Bosses,"For Nick, Kurt and Dale, the only thing that would make the daily grind more tolerable would be to grind their intolerable bosses into dust. Quitting is not an option, so, with the benefit of a few-too-many drinks and some dubious advice from a hustling ex-con, the three friends devise a convoluted and seemingly foolproof plan to rid themselves of their respective employers... permanently.",/9fkYHcOtaz4cKmlDWw7tqUr5TUt.jpg,/uQkUwgyFHAm0jGQERPG6Z9o9Zbj.jpg,35000000,2011-07-08,209838559,98,2011,VpUeQV8sdOc
8355,"Animation, Comedy, Family, Adventure",Ice Age: Dawn of the Dinosaurs,"Times are changing for Manny the moody mammoth, Sid the motor mouthed sloth and Diego the crafty saber-toothed tiger. Life heats up for our heroes when they meet some new and none-too-friendly neighbors – the mighty dinosaurs.",/o0zPARvs47f0UhAJuUqdQsyQaji.jpg,/cXOLaxcNjNAYmEx1trZxOTKhK3Q.jpg,90000000,2009-06-26,886686817,94,2009,byUCa2vjDik
34544,"Action, Comedy, Crime",The A-Team,"A man who loves when a plan comes together, Col. Hannibal Smith leads a close-knit team of elite operatives and Iraq War veterans. Framed for a crime they didn't commit, Smith and his men, Capt. H.M. ‘Howling Mad’ Murdock , Sgt. Bosco ‘B.A.’ Baracus, and Lt. Templeton ‘Faceman’ Peck, break out and go rogue, using their special talents to clear their names and find the perpetrator. Hot on their trail is Capt. Charissa Sosa, who was once involved with a member of Smith's team and has sworn to capture them, no matter what it takes.",/puAUfSiVrQO2DPKOobHFjqVcXPt.jpg,/bkAWEx5g5tvRPjtDQyvIZ7LRxQm.jpg,110000000,2010-06-09,177238796,117,2010,exyzEFrmLuM
18360,"Adventure, Fantasy, Action, Comedy, Family",Night at the Museum: Battle of the Smithsonian,"Hapless museum night watchman Larry Daley must help his living, breathing exhibit friends out of a pickle now that they've been transferred to the archives at the Smithsonian Institution. Larry's (mis)adventures this time include close encounters with Amelia Earhart, Abe Lincoln and Ivan the Terrible.",/kwTfPnP9f8ZyXmSniDcwonJWixY.jpg,/l9yAQn6TyrA3gv5xZZkiMMoZsiw.jpg,150000000,2009-05-20,413106170,105,2009,lPLY8O1y0qA
824,"Drama, Romance, Music",Moulin Rouge!,"A celebration of love and creative inspiration takes place in the infamous, gaudy and glamorous Parisian nightclub, at the cusp of the 20th century. A young poet, who is plunged into the heady world of Moulin Rouge, begins a passionate affair with the club's most notorious and beautiful star.",/xDVRvyJaKjsTrptaKYkwGSZSZUC.jpg,/2kjM5CUZRIU5yOANUowrbJcRL9L.jpg,52500000,2001-05-18,179213434,128,2001,2PpgPxjzbkA
994108,"Romance, Drama, Fantasy",All of Us Strangers,"One night in his near-empty tower block in contemporary London, Adam has a chance encounter with a mysterious neighbor Harry, which punctures the rhythm of his everyday life.",/8yjHiSuSEhzR916LcIecuQ8tETG.jpg,/aviJMFZSnnCAsCVyJGaPNx4Ef3i.jpg,5000000,2023-12-22,14864960,105,2023,ukYlZuKn-mc
361292,"Horror, Mystery, Drama",Suspiria,"Young American dancer Susie Bannion arrives in 1970s Berlin to audition for the world-renowned Helena Markos Dance Company. When she vaults to the role of lead dancer, the woman she replaces breaks down and accuses the company's female directors of witchcraft. Meanwhile, an inquisitive psychotherapist and a member of the troupe uncover dark and sinister secrets as they probe the depths of the studio's hidden underground chambers.",/k4renoGJzagylgBYWbpjQLYGAfB.jpg,/dzWTnkert9EoiPWldWJ15dnfAFl.jpg,20000000,2018-10-26,7900000,152,2018,gh728YmlSFE
10201,"Comedy, Romance",Yes Man,"Carl Allen, a guy whose life is going nowhere, signs up for a self-help program based on one simple covenant: say yes to everything…and anything.",/sNb17zdxApUSJ5cZNgvq2rlAseA.jpg,/16zVbgFLTUaUTG1wQHuGjfWNuDM.jpg,70000000,2008-12-09,223200000,104,2008,fifBy4N3-_k
9705,"Action, Crime, Thriller",Swordfish,"Rogue agent Gabriel Shear is determined to get his mitts on $9 billion stashed in a secret Drug Enforcement Administration account. He wants the cash to fight terrorism, but lacks the computer skills necessary to hack into the government mainframe. Enter Stanley Jobson, a n'er-do-well encryption expert who can log into anything.",/eSxvC0Qw0A9AfI355MF9dSItrfR.jpg,/mM6h4jMqC4q5IaFgBIGKQDLnRU.jpg,102000000,2001-06-08,147080413,99,2001,MTWGd-63sIM
2770,"Comedy, Romance",American Pie 2,"After a year apart - attending different schools, meeting different people - the guys rent a beach house and vow to make this the best summer ever. As it turns out, whether that will happen or not has a lot to do with the girls. Between the wild parties, outrageous revelations and yes, a trip to band camp, they discover that times change and people change, but in the end, it's all about sticking together.",/uKiMpSGhKHDfZ7TwNfVFDLwvNRR.jpg,/854ZZxXdeabAs90mrV72NqShJqR.jpg,30000000,2001-08-10,287553595,108,2001,ntxIBzJ0tU8
1640,Drama,Crash,"In post-Sept. 11 Los Angeles, tensions erupt when the lives of a Brentwood housewife, her district attorney husband, a Persian shopkeeper, two cops, a pair of carjackers and a Korean couple converge during a 36-hour period.",/yMVBuMQu87QPet5sateByjvsDZ1.jpg,/86BdPC6RDX88NC880pLidKn2LCj.jpg,6500000,2005-05-06,98400000,112,2005,dgepOrbliX4
267860,"Action, Thriller",London Has Fallen,"In London for the Prime Minister's funeral, Mike Banning discovers a plot to assassinate all the attending world leaders.",/gYQ30Jer6qMZSKxeDmcibueeq0T.jpg,/iEbLkYzyiUdOKNK4WNBFyGH7r2Y.jpg,60000000,2016-03-02,205754447,99,2016,oQhX4JxGHtw
227306,"Drama, War",Unbroken,"A chronicle of the life of Louis Zamperini, an Olympic runner who was taken prisoner by Japanese forces during World War II.",/3sRj3VnrSUYhp6j1V43LXgKKdux.jpg,/vAlHUjHwLWMV5mg4epGR9WSIfiy.jpg,65000000,2014-12-25,163400000,137,2014,rGlsxVfCSyQ
1029955,"Drama, Comedy",Kinds of Kindness,"A triptych fable following a man without choice who tries to take control of his own life; a policeman who is alarmed that his wife who was missing-at-sea has returned and seems a different person; and a woman determined to find a specific someone with a special ability, who is destined to become a prodigious spiritual leader.",/aX1P75MWK5BzjqPh8fR8HQoX27s.jpg,/50lPmjIpDs8gKfgK7fPIeKzpllh.jpg,15000000,2024-05-30,16398509,164,2024,NGOL2_mI9Hw
746036,"Action, Comedy, Romance, Drama",The Fall Guy,"Fresh off an almost career-ending accident, stuntman Colt Seavers has to track down a missing movie star, solve a conspiracy and try to win back the love of his life while still doing his day job.",/H5HjE7Xb9N09rbWn1zBfxgI8uz.jpg,/e7olqFmzcIX5c23kX4zSmLPJi8c.jpg,125000000,2024-04-24,181073291,127,2024,EySdVK0NK1Y
