id,genres,original_title,overview,backdrop_path,poster_path,budget,release_date,revenue,runtime
585,"Animation, Comedy, Family","Monsters, Inc.","Lovable Sulley and his wisecracking sidekick Mike Wazowski are the top scare team at Monsters, Inc., the scream-processing factory in Monstropolis. When a little girl named Boo wanders into their world, it's the monsters who are scared silly, and it's up to Sulley and Mike to keep her out of sight and get her back home.",/sDTnMOJ3H5wI38OxObmCtK7wfd5.jpg,/qjlbN6aK1qgeg3SspFVovT2D1Me.jpg,115000000,2001-11-01,579700000,92
153,"Drama, Romance",Lost in Translation,"Two lost souls visiting Tokyo -- the young, neglected wife of a photographer and a washed-up movie star shooting a TV commercial -- find an odd solace and pensive freedom to be real in each other's company, away from their lives in America.",/6ITVHoipvxAS8luzKtHTbPaHLtT.jpg,/wkSzJs7oMf8MIr9CQVICsvRfwA7.jpg,4000000,2003-09-18,119723856,102
1607,"Drama, Crime",A Bronx Tale,"Set in the Bronx during the tumultuous 1960s, an adolescent boy is torn between his honest, working-class father and a violent yet charismatic crime boss. Complicating matters is the youngster's growing attraction - forbidden in his neighborhood - for a beautiful black girl.",/krYelh3x8VdSeAqOSd81NTek1aw.jpg,/sDbO6LmLYtyqAoFTPpRcMgPSCEO.jpg,22000000,1993-10-01,17287898,121
1954,"Science Fiction, Thriller",The Butterfly Effect,"A young man struggles to access sublimated childhood memories. He finds a technique that allows him to travel back into the past, to occupy his childhood body and change history. However, he soon finds that every change he makes has unexpected consequences.",/yriYPLqyFqPW0QXaegT1KmWXk9a.jpg,/ea5iv7TWMh18fOKoRGgmtcg85Gx.jpg,13000000,2004-01-17,96800000,113
2501,"Action, Drama, Mystery, Thriller",The Bourne Identity,"Wounded to the brink of death and suffering from amnesia, Jason Bourne is rescued at sea by a fisherman. With nothing to go on but a Swiss bank account number, he starts to reconstruct his life, but finds that many people he encounters want him dead. However, Bourne realizes that he has the combat and mental skills of a world-class spy—but who does he work for?",/kJaRWmy1BGq3pHyE94LOTteiHer.jpg,/aP8swke3gmowbkfZ6lmNidu0y9p.jpg,60000000,2002-06-14,214034224,119
11324,"Drama, Thriller, Mystery",Shutter Island,"World War II soldier-turned-U.S. Marshal Teddy Daniels investigates the disappearance of a patient from a hospital for the criminally insane, but his efforts are compromised by troubling visions and a mysterious doctor.",/rbZvGN1A1QyZuoKzhCw8QPmf2q0.jpg,/nrmXQ0zcZUL8jFLrakWc90IR8z9.jpg,80000000,2010-02-14,294804195,138
1572,"Action, Thriller",Die Hard: With a Vengeance,"New York detective John McClane is back and kicking bad-guy butt in the third installment of this action-packed series, which finds him teaming with civilian Zeus Carver to prevent the loss of innocent lives. McClane thought he'd seen it all, until a genius named Simon engages McClane, his new ""partner"" -- and his beloved city -- in a deadly game that demands their concentration.",/fBvSfLetWlAMevQVHa0nBDV1Fon.jpg,/amwo4CjYKynZ2yKvKMxoiRSsaE1.jpg,90000000,1995-05-19,366101666,128
604,"Adventure, Action, Thriller, Science Fiction",The Matrix Reloaded,"Six months after the events depicted in The Matrix, Neo has proved to be a good omen for the free humans, as more and more humans are being freed from the matrix and brought to Zion, the one and only stronghold of the Resistance.  Neo himself has discovered his superpowers including super speed, ability to see the codes of the things inside the matrix and a certain degree of pre-cognition. But a nasty piece of news hits the human resistance: 250,000 machine sentinels are digging to Zion and would reach them in 72 hours. As Zion prepares for the ultimate war, Neo, Morpheus and Trinity are advised by the Oracle to find the Keymaker who would help them reach the Source.  Meanwhile Neo's recurrent dreams depicting Trinity's death have got him worried and as if it was not enough, Agent Smith has somehow escaped deletion, has become more powerful than before and has fixed Neo as his next target.",/tva2OlLELCagFynFibcefhn2D9i.jpg,/9TGHDvWrqKBzwDxDodHYXEmOE6J.jpg,150000000,2003-05-15,738599701,138
68721,"Action, Adventure, Science Fiction",Iron Man 3,"When Tony Stark's world is torn apart by a formidable terrorist called the Mandarin, he starts an odyssey of rebuilding and retribution.",/iVped1djsF0tvGkvnHbzsE3ZPTF.jpg,/qhPtAc1TKbMPqNvcdXSOn9Bn7hZ.jpg,200000000,2013-04-18,1215577205,130
4995,Drama,Boogie Nights,"Set in 1977, back when sex was safe, pleasure was a business and business was booming, idealistic porn producer Jack Horner aspires to elevate his craft to an art form. Horner discovers Eddie Adams, a hot young talent working as a busboy in a nightclub, and welcomes him into the extended family of movie-makers, misfits and hangers-on that are always around. Adams' rise from nobody to a celebrity adult entertainer is meteoric, and soon the whole world seems to know his porn alter ego, ""Dirk Diggler"". Now, when disco and drugs are in vogue, fashion is in flux and the party never seems to stop, Adams' dreams of turning sex into stardom are about to collide with cold, hard reality.",/uC54rlRdLMZ46fnrz5SoVYleNyv.jpg,/6fzz3HkAGJxhGcwRZwpbEZxgZMu.jpg,15000000,1997-10-10,43101594,156
76338,"Action, Adventure, Fantasy",Thor: The Dark World,"Thor fights to restore order across the cosmos… but an ancient race led by the vengeful Malekith returns to plunge the universe back into darkness. Faced with an enemy that even Odin and Asgard cannot withstand, Thor must embark on his most perilous and personal journey yet, one that will reunite him with Jane Foster and force him to sacrifice everything to save us all.",/uhYoytlNaq46dG81wLmHqaSuzWu.jpg,/wD6g4EcmR6R3VNbuBmNOVq2qWrM.jpg,170000000,2013-10-30,644783140,112
197,"Action, Drama, History, War",Braveheart,"Enraged at the slaughter of Murron, his new bride and childhood love, Scottish warrior William Wallace slays a platoon of the local English lord's soldiers. This leads the village to revolt and, eventually, the entire country to rise up against English rule.",/8lBcqakI3F19NWkXdqE0M8W76b9.jpg,/uE2Q9RaNBdJbAV1N67LhwCYluK0.jpg,72000000,1995-05-24,213216216,177
473033,"Drama, Thriller, Crime",Uncut Gems,"A charismatic New York City jeweler always on the lookout for the next big score makes a series of high-stakes bets that could lead to the windfall of a lifetime. Howard must perform a precarious high-wire act, balancing business, family, and encroaching adversaries on all sides in his relentless pursuit of the ultimate win.",/5qTZGBHJNq6riBliYtOnH4yUN6x.jpg,/6XN1vxHc7kUSqNWtaQKN45J5x2v.jpg,19000000,2019-08-30,50023780,136
597208,"Crime, Drama, Thriller",Nightmare Alley,An ambitious carnival man with a talent for manipulating people with a few well-chosen words hooks up with a female psychologist who is even more dangerous than he is.,/g0YNGpmlXsgHfhGnJz3c5uyzZ1B.jpg,/680klE0dIreQQOyWKFgNnCAJtws.jpg,60000000,2021-12-02,39629195,150
1422,"Drama, Thriller, Crime",The Departed,"To take down South Boston's Irish Mafia, the police send in one of their own to infiltrate the underworld, not realizing the syndicate has done likewise. While an undercover cop curries favor with the mob kingpin, a career criminal rises through the police ranks. But both sides soon discover there's a mole among them.",/6WRrGYalXXveItfpnipYdayFkQB.jpg,/nT97ifVT2J1yMQmeq20Qblg61T.jpg,90000000,2006-10-04,291465000,151
76341,"Action, Adventure, Science Fiction",Mad Max: Fury Road,"An apocalyptic story set in the furthest reaches of our planet, in a stark desert landscape where humanity is broken, and most everyone is crazed fighting for the necessities of life. Within this world exist two rebels on the run who just might be able to restore order.",/gqrnQA6Xppdl8vIb2eJc58VC1tW.jpg,/hA2ple9q4qnwxp3hKVNhroipsir.jpg,150000000,2015-05-13,378858340,121
12,"Animation, Family",Finding Nemo,"Nemo, an adventurous young clownfish, is unexpectedly taken from his Great Barrier Reef home to a dentist's office aquarium. It's up to his worrisome father Marlin and a friendly but forgetful fish Dory to bring Nemo home -- meeting vegetarian sharks, surfer dude turtles, hypnotic jellyfish, hungry seagulls, and more along the way.",/eCynaAOgYYiw5yN5lBwz3IxqvaW.jpg,/eHuGQ10FUzK1mdOY69wF5pGgEf5.jpg,94000000,2003-05-30,940335536,100
652,"Adventure, History, War",Troy,"In year 1250 B.C. during the late Bronze age, two emerging nations begin to clash. Paris, the Trojan prince, convinces Helen, Queen of Sparta, to leave her husband Menelaus, and sail with him back to Troy. After Menelaus finds out that his wife was taken by the Trojans, he asks his brother Agamemnon to help him get her back. Agamemnon sees this as an opportunity for power. They set off with 1,000 ships holding 50,000 Greeks to Troy.",/y51M7Ca95sCXTCDvJaRP1uzxKbg.jpg,/a07wLy4ONfpsjnBqMwhlWTJTcm.jpg,175000000,2004-05-13,497409852,163
254,"Adventure, Drama, Action",King Kong,"In 1933 New York, an overly ambitious movie producer coerces his cast and hired ship crew to travel to mysterious Skull Island, where they encounter Kong, a giant ape who is immediately smitten with the leading lady.",/mRM2NB0i3wv4HqxXvwIjEVi4Qqq.jpg,/6a2HY6UmD7XiDD3NokgaBAXEsD2.jpg,207000000,2005-12-12,562363449,187
9532,Horror,Final Destination,"After a teenager has a terrifying vision of him and his friends dying in a plane crash, he prevents the accident only to have Death hunt them down, one by one.",/6KDLAU9OnA0FhXP1av8jqavCGG9.jpg,/1mXhlQMnlfvJ2frxTjZSQNnA9Vp.jpg,23000000,2000-03-17,112880294,98
614917,"Drama, History",King Richard,"The story of how Richard Williams served as a coach to his daughters Venus and Serena, who will soon become two of the most legendary tennis players in history.",/7EazpcvoCfNZZysgljUAkQCBvW.jpg,/2dfujXrxePtYJPiPHj1HkAFQvpu.jpg,50000000,2021-11-18,39400000,144
13183,"Mystery, Action, Science Fiction",Watchmen,"In a gritty and alternate 1985, the glory days of costumed vigilantes have been brought to a close by a government crackdown. But after one of the masked veterans is brutally murdered, an investigation into the killer is initiated. The reunited heroes set out to prevent their own destruction, but in doing so they uncover a sinister plot that puts all of humanity in grave danger.",/dH7ia3vtkYCa3CBvDnvVjqm9uiQ.jpg,/aVURelN3pM56lFM7Dgfs5TixcIf.jpg,130000000,2009-03-04,185258983,163
13223,Drama,Gran Torino,"Disgruntled Korean War veteran Walt Kowalski sets out to reform his neighbor, Thao Lor, a Hmong teenager who tried to steal Kowalski's prized possession: a 1972 Gran Torino.",/wmsePXV2z1b6ecXuKKrFbG0Q92P.jpg,/zUybYvxWdAJy5hhYovsXtHSWI1l.jpg,33000000,2008-12-12,270000000,116
117,"Crime, History, Thriller",The Untouchables,"Elliot Ness, an ambitious prohibition agent, is determined to take down Al Capone. In order to achieve this goal, he forms a group given the nickname “The Untouchables”.",/sF2REAiVUcN90lrMeLfmEuHJl4B.jpg,/iK4twY48a1nVCez0qXE5w4JFvXw.jpg,25000000,1987-06-03,76270454,119
257211,Comedy,The Intern,"70-year-old widower Ben Whittaker has discovered that retirement isn't all it's cracked up to be. Seizing an opportunity to get back in the game, he becomes a senior intern at an online fashion site, founded and run by Jules Ostin.",/rFY9V4Dhq7lbIu6LlpzbL9u2K2E.jpg,/9UoAC9tu8kIyRy8AcJnGhnH0gOH.jpg,35000000,2015-09-23,194564672,121
301528,"Family, Adventure, Animation, Comedy, Fantasy",Toy Story 4,"Woody has always been confident about his place in the world and that his priority is taking care of his kid, whether that's Andy or Bonnie. But when Bonnie adds a reluctant new toy called ""Forky"" to her room, a road trip adventure alongside old and new friends will show Woody how big the world can be for a toy.",/q62bpQ67qaXY0u6b2wFEnQYIbPd.jpg,/w9kR8qbmQ01HwnvK4alvnQ2ca0L.jpg,175000000,2019-06-19,1073841394,100
1372,"Drama, Thriller, Action",Blood Diamond,"An ex-mercenary turned smuggler. A Mende fisherman. Amid the explosive civil war overtaking 1999 Sierra Leone, these men join for two desperate missions: recovering a rare pink diamond of immense value and rescuing the fisherman's son, conscripted as a child soldier into the brutal rebel forces ripping a swath of torture and bloodshed countrywide.",/obKCYv66xyqEi0aswy0A9IWHa5f.jpg,/tnLxPpajkbVdbQl5B9CuD7sSpz9.jpg,100000000,2006-12-08,171700000,143
745,"Mystery, Thriller, Drama",The Sixth Sense,"Following an unexpected tragedy, child psychologist Malcolm Crowe meets a nine year old boy named Cole Sear, who is hiding a dark secret.",/6TjllWT3cGrPFyqDXurVZ3L8bBi.jpg,/vOyfUXNFSnaTk7Vk5AjpsKTUWsu.jpg,40000000,1999-08-06,672800000,107
591,"Thriller, Mystery",The Da Vinci Code,"A murder in Paris’ Louvre Museum and cryptic clues in some of Leonardo da Vinci’s most famous paintings lead to the discovery of a religious mystery. For 2,000 years a secret society closely guards information that — should it come to light — could rock the very foundations of Christianity.",/vlnSG1EQi0ez2A6MkFfjovPfkES.jpg,/9ejKfNk0LBhSI9AahH4f9NJNZNM.jpg,125000000,2006-05-17,760006945,149
9679,"Action, Crime, Thriller",Gone in Sixty Seconds,"Upon learning that he has to come out of retirement to steal 50 cars in one night to save his brother Kip's life, former car thief Randall ""Memphis"" Raines enlists help from a few ""boost happy"" pals to accomplish a seemingly impossible feat. From countless car chases to relentless cops, the high-octane excitement builds as Randall swerves around more than a few roadblocks to keep Kip alive.",/mAeDJ3P4ZRDBsuDlKgL2mNXFvsc.jpg,/lFsJJjnGcNhewSIM9XBTaHsI2et.jpg,90000000,2000-06-09,237200000,118
5175,"Action, Comedy, Crime",Rush Hour 2,"It's vacation time for Carter as he finds himself alongside Lee in Hong Kong wishing for more excitement. While Carter wants to party and meet the ladies, Lee is out to track down a Triad gang lord who may be responsible for killing two men at the American Embassy. Things get complicated as the pair stumble onto a counterfeiting plot. The boys are soon up to their necks in fist fights and life-threatening situations. A trip back to the U.S. may provide the answers about the bombing, the counterfeiting, and the true allegiance of sexy customs agent Isabella.",/vPJwn9pp5f58CqdaXU3eOSLoJkl.jpg,/aBQf2vMiCINeVC9v6BGVYKXurTh.jpg,90000000,2001-08-03,347325802,90
954,"Adventure, Action, Thriller",Mission: Impossible,"When Ethan Hunt, the leader of a crack espionage team whose perilous operation has gone awry with no explanation, discovers that a mole has penetrated the CIA, he's surprised to learn that he's the prime suspect. To clear his name, Hunt now must ferret out the real double agent and, in the process, even the score.",/sra8XnL96OyLHENcglmZJg6HA8z.jpg,/l5uxY5m5OInWpcExIpKG6AR3rgL.jpg,80000000,1996-05-22,457696391,110
2109,"Action, Comedy, Crime",Rush Hour,"When Hong Kong Inspector Lee is summoned to Los Angeles to investigate a kidnapping, the FBI doesn't want any outside help and assigns cocky LAPD Detective James Carter to distract Lee from the case. Not content to watch the action from the sidelines, Lee and Carter form an unlikely partnership and investigate the case themselves.",/9YRKhVQx174hQn35f8k1MWKLAFQ.jpg,/we7wOLVFgxhzLzUt0qNe50xdIQZ.jpg,33000000,1998-09-18,244721064,97
